Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density
-1.3005423289333984,-0.9208990258669506,-0.6770441768845818,-0.8987021386470189,-0.13561927556273387,-1.0727445796704378,-1.1312804054595988,0.7840615920411291,-0.6110748851769469
1.3625371278430538,1.130088872288585,0.44995403682258717,0.8528717024413512,0.43426327082366944,3.211160020676161,2.1752445427908897,-1.3094767531164204,0.4400293544489663
1.9839223344242252,-0.22662051375839973,-0.5321444065508029,-0.20386292895907035,1.3393708444961918,0.005617612830602466,0.4945799282105311,-1.0891042957314152,-0.3107593881409717
1.3625371278430538,-0.799878000820506,4.108673237750503,3.77336775566101,1.6522475366299039,0.005617612830602466,1.6454698273253419,-1.254383638770169,1.517247985121486
-1.1673883560945755,-1.0228114680113252,-0.38724463621702404,-0.5368067169345457,-1.398300211673784,-0.17164740511477392,-0.9120632818186825,0.5636891346561237,-1.518549974046524
-0.560798035384384,-2.112000693429327,-0.6367942406807543,-0.7032786109222834,-0.04622593495310193,-1.0136562403553122,-0.9120632818186825,3.676450095219322,-1.805808275559196
-0.25010543209379776,-0.2712072071965637,-0.5200694256896546,-0.7394681530935306,-0.3479284595106094,-0.9545679010401869,-0.8572590009084533,1.2523530639842648,0.426972158925663
-0.4868236060294826,0.9772202090720239,-0.6166692725788405,-0.6634701145339112,-0.0127034322244899,1.3794215019072702,1.3166441418639678,-0.8962783955195356,-0.5000887232288691
1.2885626984881524,1.8307369120311594,-0.4476195405227652,0.02413118671978766,1.540505860867864,1.6157748591677723,1.517593171868141,-1.5573957676745513,2.1505219680016947
0.7855365788748218,0.9772202090720239,1.7138020336227693,1.3740011097073128,0.43426327082366944,0.02038969765938379,-0.36402047271639143,-0.951371509865787,-0.03002968438995142
-0.23531054622281783,-0.1374471268820717,-0.5120194384488892,-0.6236616181455393,-1.364777708945172,-0.6443541196357779,-0.9120632818186825,1.1697133924648877,-1.6360647337562535
0.3268951168744337,1.6460206106444812,-0.6931441513661127,-0.6489942976654124,0.6465724547715453,-0.6738982892933407,-0.21787572362244742,-0.5106265950957767,-0.0822584664831645
0.9038956658426647,-0.9463771364030441,-0.5884943172361613,-0.4716655410263006,-0.3814509622392214,-0.08301489614208572,0.36670327275332976,-0.7585456096539074,-1.179062890440639
1.3329473561010927,0.4549189430821046,0.7115786221474656,0.802206343401605,2.378568429083163,1.3055610777633633,0.36670327275332976,-0.8962783955195356,0.7795164380548513
0.6079979484230589,0.21287689298921547,-0.5925193108565441,-0.6526132518825372,-0.6161084813395052,-0.8068470527523731,-0.9120632818186825,0.45350290596362103,-2.0212520016937
-0.2649003179647783,1.238370842066983,0.9933281755742579,0.856490656658476,0.3001732599092217,0.30105930940622994,-0.38228856635313446,-0.48308003792265086,0.30292880145428197
1.4069217854559941,0.009052008700466383,-0.5965443044769269,-0.21471979161044458,1.294674174191376,-1.471590870047535,0.6407246773044755,-1.1441974100776666,0.7729878402931997
-0.8123110951910488,-1.6151775379755013,-0.2946697829482208,-0.5150929916317973,-1.1524685249972961,-1.3386421065885026,-0.9303313754554255,1.2248065068111393,-1.4989641807615692
0.7559468071328618,1.4167176158196382,2.454400859773195,3.0387200495846893,0.9706233144814607,0.6851335149545457,1.8281507636927725,-1.5849423248476768,0.5967157007286055
-1.1082088126106544,0.1873987824531215,-0.8058439727368296,-0.869750504910021,-1.2753843683355401,-0.6738982892933407,-1.0034037500023978,1.5829117500617724,0.2964002036926303
0.6819723777779604,-0.06738232290781464,1.1583529140099504,1.1821965361997018,0.05434157323273376,0.30105930940622994,1.2801079545904817,-0.6759059381345305,1.4584906052666213
-1.4189014159012407,-0.31579390063472773,-0.5039694512081236,-0.7684197868305286,-1.7446994065361072,-0.88070747689628,-1.2226208736433142,0.7565150348680031,0.5771299074436506
-1.5224656169981026,0.4995056365202686,-0.7454690684310885,-0.7141354735736576,-1.0630751843876645,-0.7329866286084663,-1.4966422781944595,1.3900858498498931,0.26375721488437215
0.0014076277128669756,0.40396272200991756,-0.16184499347559025,-0.41014331933518017,-1.1748168601497042,-0.5557216106630898,-0.8207228136349672,1.0595271637723855,-1.1921200859639425
2.013512106166186,1.4931519474279191,-0.49591946396735814,0.042225957805411315,-0.12444510798652973,-0.02392655682696018,1.0791589245863078,-1.3370233102895461,0.159299650697946
-0.6643622364812459,1.187414620994796,-0.38724463621702404,-0.3703348229468081,-0.11327094041032598,0.06470595214572802,0.001341400018469165,-0.7309990524807818,-0.8722187956430123
1.2441780408752108,1.9262798265415104,0.9691782138519613,1.2111481699367,0.05434157323273376,0.7146776846121086,0.6955289582147042,-1.3921164246357973,0.7011732649150316
-0.7975162093200683,-0.5068797296554294,0.38957913251684595,0.0856534084109082,-1.241861865606928,-0.8511633072387172,-1.2408889672800572,0.5085960203098726,-1.629536135994602
0.25292068751953173,0.14918161664898144,1.1704278948710987,0.9795351000407168,0.1884315841471819,-0.7182145437796849,-0.34575237907964834,-0.5106265950957767,-0.8134614157881476
-0.6495673506102654,0.07274728504070041,-0.435544559661617,-0.6562322060996619,-0.6831534867967289,-0.9693399858689682,-1.1312804054595988,1.2248065068111393,0.12012806412803617
1.614050187649718,0.6905914655409707,-0.2705198212259244,-0.12424593618232627,1.238803336310356,0.9067147873862663,1.608933640051856,-1.2819301959432947,0.8643882089563225
-0.1465412309969359,-1.2521144628361678,-0.6206942661992233,-0.41014331933518017,-0.0015292646482861544,-0.09778698097086705,0.458043740937045,0.15049077705923897,-1.2769918568654137
-1.3301321006753588,-0.6087921717998039,-0.6287442534399889,-0.7720387410476532,-1.264210200759336,-0.48186118651918286,-1.0399399372758835,0.48104946313674657,-0.7808184269798895
1.7619990463595208,0.5695704404945257,0.33725421545187034,0.5380226855514997,2.5908776130310383,1.3351052474209264,1.7916145764192863,-1.0064646242120383,2.535709235939141
-0.11695145925497542,0.1873987824531215,0.24870435580344982,0.009655369851288781,-1.912311920179167,-0.88070747689628,-0.6563099709042802,0.7565150348680031,-0.9636191643061351
-0.6791571223522264,0.11096445084484047,-0.7414440748107056,-0.667089068751036,-0.5714118110346891,0.02038969765938379,-0.3092161918061623,-0.34534725205702266,0.05484208651151983
-0.7235417799651669,-1.1820496588619103,-0.6045942917176923,-0.5585204422372941,0.09903824353754993,-0.2455078292586808,0.36670327275332976,0.09539766271298787,0.3486289857858434
0.5636132908101175,0.1300730337469105,-0.7897439982552986,-0.5802341675400425,0.680094957500157,1.0987518901604243,0.1657542427491566,1.6655514215811495,0.9688457731427487
0.14935648642266983,1.474043364525849,0.341279209072253,0.653829220499491,1.9874725639160233,0.18288263077597913,1.444520797321169,0.45350290596362103,0.6163014940135604
-0.8862855245459502,-1.2011582417639801,-0.2463698595036279,-0.49699822054617365,-0.04622593495310193,-0.39322867754649454,-0.9668675627289116,0.48104946313674657,-1.5250785718081759
0.7263570353909008,0.8944163498297188,-0.753519055671854,-0.36671586872968326,-0.43732180012024136,-1.117060834156782,1.188767486406766,-1.3370233102895461,0.9688457731427487
0.1937411440356108,1.9262798265415104,-0.5321444065508029,-0.13872175305082526,0.44543743839987315,1.4975981805375214,1.2618398609537382,-1.171743967250792,1.7783918955875513
-0.08736168751301496,-0.5514664230935934,0.37750415165569784,0.7225893506248611,1.1829324984293361,0.19765471560476044,0.7137970518514473,-1.0340111813851638,-0.003915293343344881
-0.17613100273889634,0.6141571339326897,-0.4596945213839134,-0.3630969145125586,-0.3702767946630173,-0.526177441005527,-0.03519478725501693,-0.26270758053764576,-0.9636191643061351
-0.6939520082232064,-1.46230887475894,0.13197954081235025,-0.04824789762270698,-1.5547385577406396,-0.6148099499782151,-0.5649695027205649,0.6738753633486264,-1.7927510800358928
-0.7679264375781079,-1.602438482707455,-0.705219132227261,-0.641756389231163,-1.5323902225882318,-1.0136562403553122,-0.9851356563656547,1.0319806065992596,-0.6045462874152953
1.5992553017787374,1.346652811845381,2.6033256237273563,2.209979533863126,2.2444784181687147,2.6055045426961243,1.5906655464151132,0.012757991193610733,2.37249429189785
1.6584348452626594,1.410348088185615,0.6391287369805764,0.6972566711049878,1.7639892123919436,1.039663550845299,1.6272017336885993,-1.5849423248476768,2.072178794861875
-0.9306701821588912,-0.5450968954595699,-0.033045197623342404,-0.18938711209057146,-1.6329577307740675,-1.353414191417284,-0.583237596357308,0.9768874922530084,-1.074605326254213
1.5696655300367774,0.25746358642737854,3.8550986396663904,3.491089326725281,2.1327367424066748,2.310062846120497,1.115695111859794,-1.5573957676745513,1.7457489067792933
-1.5668502746110435,-0.5132492572894528,-0.26246983398515894,-0.36671586872968326,-1.2753843683355401,-0.6738982892933407,-0.7111142518145089,1.4176324070230186,-0.14754444409968084
-0.560798035384384,-1.1693106035938632,-0.673019183264199,-0.7684197868305286,0.13256074626616196,-0.6443541196357779,-0.9485994690921685,0.45350290596362103,0.28987160593097866
-0.6495673506102654,-0.4240758704131253,-0.16586998709597292,-0.33776423499268554,-0.25853511890097747,-1.0579724948416565,-0.8389909072717102,0.6738753633486264,-1.270463259103762
0.16415137229365034,0.5186142194223387,0.896728328685072,0.9216318325667213,0.4566116059760773,0.0499338673169467,-0.016926693618273883,0.8391547063873802,0.8513310134330193
-0.6347724647392854,0.4995056365202686,-0.16184499347559025,-0.2653851506501909,-1.5882610604692518,-0.28982408374502505,-1.0034037500023978,0.8391547063873802,-1.1203055105857744
-0.47202872015850206,-0.24572909666046974,-0.6287442534399889,-0.7032786109222834,-0.9401593410494206,-0.9693399858689682,-0.9851356563656547,1.2248065068111393,-0.4935601254672175
-0.9602599539008516,0.2893112245974956,-0.8018189791164468,-0.8552746880415222,-1.0742493519638683,-0.9102516465538426,-0.5101652218103357,1.2798996211573905,-0.04308687991325469
-1.4484911876432012,-0.9654857193051146,-0.37516965535587576,-0.4933792663290489,-1.5994352280454556,-0.3341403382313691,-0.6563099709042802,0.48104946313674657,0.2376428238377656
0.7855365788748218,0.07274728504070041,-0.2946697829482208,0.32812334095826506,0.9371008117528483,0.5965010059818574,1.682006014598828,-0.7585456096539074,-0.6306606784619018
-0.560798035384384,-1.506895568197104,0.5626538581933042,0.38602660843226083,-0.03505176737689779,-0.42277284720405733,-0.6745780645410232,1.1146202781186367,-0.9113903822129221
-1.2561576713204574,0.8307210734894849,-0.03707019124372507,-0.1749112952220726,-1.5100418874358237,-1.0136562403553122,-0.6745780645410232,0.5636891346561237,-1.0615481307309096
1.0222547528105066,0.8307210734894849,-0.4556695277635307,0.16527040118765216,2.870231802436138,-1.2647816824445957,2.540606415525751,-1.419662981808923,0.981902968666052
-1.2117730137075164,0.5313532746903856,-0.12964504451252826,-0.34862109764405963,-0.5825859786108932,-0.998884155526531,-1.0582080309126267,0.48104946313674657,-1.9233230352689255
-0.8714906386749697,-0.44955398094921883,-0.6569192087826681,-0.8263230543045242,-0.43732180012024136,-0.30459616857380634,-1.313961341827029,3.1530655089299344,0.4465579522106179
-0.8419008669330093,0.5504618575924557,-0.27856980846668983,-0.35585900607830917,-0.31440595678199734,-0.9250237313826241,-1.0582080309126267,0.7289684776948775,-0.9766763598294385
-0.7531315517071279,-0.6342702823358974,-0.4596945213839134,-0.4897603121119242,-0.43732180012024136,-1.1022887493280007,-0.9668675627289116,1.9410169933124062,0.5967157007286055
-0.9306701821588912,-1.9655015578467885,-0.5361694001711856,-0.6164237097112899,-0.5155409731536691,-0.9250237313826241,-1.0216718436391408,0.9217943779067573,0.5118439298271342
-0.7975162093200683,-1.7807852564601099,-0.7776690173941505,-0.721373382007907,-0.33675429193440565,-0.1421032354572113,-1.2226208736433142,0.8391547063873802,0.30945739921593357
1.6584348452626594,1.0090678472421408,-0.6770441768845818,-0.3269073723413113,1.4734608554106399,-0.2455078292586808,1.4079846100476827,-1.3645698674626716,1.249575476893769
-0.1317463451259554,0.5950485510306196,0.8605033861016274,0.9361076494352202,0.5683532817381172,0.9953472963589547,1.8098826700560298,-0.6208128237882792,0.28987160593097866
-0.9454650680298712,-1.035550523279372,-0.5079944448285064,-0.7177544277907822,-1.0630751843876645,-0.88070747689628,-0.7841866263614811,0.48104946313674657,-0.41521695232739786
0.8891007799716841,1.6014339172063172,-0.5321444065508029,-0.3124315554728123,1.0935391578197047,0.5521847514955135,0.458043740937045,-1.0891042957314152,0.43350075668731464
3.7001290954579384,-0.44955398094921883,0.36945416441493223,0.6900187626707383,1.0153199847862764,2.310062846120497,1.8098826700560298,-1.5849423248476768,1.876320862012326
2.131871193134028,-0.0036870465675806043,-0.5281194129304202,-0.3884295940324317,-0.3479284595106094,0.2271988852623231,0.3849713663900728,-0.9238249526926614,1.7261631134943383
-1.1673883560945755,-0.88268186006281,-0.5401943937915683,-0.6345184807969135,-0.11327094041032598,-0.8954795617250614,-1.0399399372758835,1.1146202781186367,-0.7090038516017214
0.2973053451324727,0.5632009128605027,0.08770461098813997,-0.012058355451459661,0.12138657868995782,0.25674305491988597,-0.03519478725501693,-0.15252135184514307,-0.3499309747108815
-0.3832594049326207,0.2065073653551915,-0.6488692215419026,-0.775657695264778,-0.9960301789304405,-1.0727445796704378,-0.6563099709042802,1.0595271637723855,-1.0484909352076064
0.43045931797129505,-0.8380951666246466,0.9651532202315788,0.910774969915347,-0.7725468274063608,-0.23073574442989947,-0.3092161918061623,0.23313044857861612,0.7468734492465932
1.1554087256493288,0.19376831008714454,-0.8058439727368296,-0.12424593618232627,1.238803336310356,2.310062846120497,-0.4005566599898775,-1.5573957676745513,0.8709168067179741
1.3773320137140332,2.2065390424385405,-0.7696190301533848,-0.5838531217571673,1.3617191796486001,0.8180822784135781,2.2665850109746057,-1.171743967250792,0.890502600002929
-1.463286073514181,-0.3603805940728908,-0.753519055671854,-0.8046093290017758,-1.38712604409758,-0.3636845078889319,-1.186084686369828,0.6463288061755008,0.09401367308142963
-1.0490292691267336,-0.5005102020214058,-0.0571951593456388,-0.1351027988337005,0.33369576263783335,-0.7920749679235917,-0.49189712817359277,-0.12497479467201751,0.2507000193610689
0.5784081766810979,0.3530065009377296,-0.451644534143148,-0.33776423499268554,0.6353982871953412,1.5271423501950838,1.5723974527783697,-1.3921164246357973,0.087485075319778
-1.226567899578497,-1.2775925733722613,0.05147966840469532,-0.1857681578734467,-1.5882610604692518,-0.45231701686162007,-0.6745780645410232,0.7289684776948775,-1.2182344770105489
1.6880246170046194,0.7733953247832748,2.1485013446241057,2.1556952206062547,0.9706233144814607,0.4783243273516066,2.449265947342035,-1.1992905244239178,0.7991022313398062
-0.4868236060294826,0.07911681267472345,-0.5643443555138649,-0.6345184807969135,-0.31440595678199734,-0.6148099499782151,-0.8389909072717102,0.7289684776948775,-0.7090038516017214
-0.8271059810620293,-0.4049672875110548,0.437879055961439,0.14355667588490395,-1.1189460222686844,-1.5159071245338789,-0.9303313754554255,0.6187822490023748,0.022199097703261658
-0.7383366658361473,-1.8190024222642505,-0.6569192087826681,-0.8009903747846512,-1.353603541368968,-0.8363912224099358,-1.2226208736433142,0.9768874922530084,-1.074605326254213
0.03099739945482744,0.28294169696347254,-0.07732012744755253,-0.18938711209057146,-0.3479284595106094,-0.8659353920674986,-1.1495484990963418,0.9768874922530084,0.009141902179958389
-0.6643622364812459,0.21287689298921547,-0.2584448403647761,-0.31966946390706186,-0.07974843768171395,-0.9250237313826241,-1.0034037500023978,0.7014219205217519,-1.9820804151237903
-0.6939520082232064,0.6205266615667128,-0.721319106708792,-0.6996596567051586,0.7918366332621968,0.5965010059818574,0.987818456402593,-1.1441974100776666,0.6815874716300767
2.901205258425003,0.6268961892007366,-0.2745448148463071,-0.13872175305082526,1.2723258390389678,2.7679974758127193,2.211780730064376,-1.419662981808923,0.9231455888111872
1.4513064430689346,0.9453725709019069,0.5465538837117729,0.7804926180988565,0.31134742748542543,0.8623985328999223,0.7686013327616764,-0.2351610233645202,0.40085776787905647
-1.2117730137075164,-0.9208990258669506,-0.36309467449472754,-0.34862109764405963,-1.4429968819785999,-0.5409495258343083,-0.8207228136349672,0.6463288061755008,0.5183725275887859
-0.6347724647392854,-0.02916515710367458,-0.6609442024030507,-0.8263230543045242,-0.1467934431389376,-0.8068470527523731,-0.9668675627289116,0.48104946313674657,-1.2247630747722005
-0.7235417799651669,-0.3922282322430083,-0.6126442789584579,-0.775657695264778,-1.0183785140828483,-0.5557216106630898,-0.6928461581777658,0.7014219205217519,-0.8526330023580574
-0.6347724647392854,0.5632009128605027,1.0899280224634438,1.1170553602914568,0.624224119619137,-0.20119157477233685,-0.49189712817359277,-0.2902541377107713,0.21152843279115907
-1.3597218724173192,-0.46866256385128885,-0.033045197623342404,-0.16043547835357358,-0.7725468274063608,-0.6295820348069966,-0.7111142518145089,0.5361425774829981,-0.2585306060477586
-0.8714906386749697,-0.2839462624646107,-0.8058439727368296,-0.8371799169558986,-0.1914901134437538,-0.5852657803206526,-0.729382345451252,1.307446178330516,-0.8330472090731025
0.9334854375846245,0.9453725709019069,-0.6005692980973095,-0.5838531217571673,0.7359657953811769,0.9510310418726104,0.7320651454881903,-0.8687318383464101,1.4389048119816663
-1.2561576713204574,-0.9973333574752316,0.17222947701617772,-0.05910476027408107,-0.9625076762018284,-0.6738982892933407,-1.0764761245493697,0.6738753633486264,-1.361863627766885
-0.23531054622281783,-0.2712072071965637,-0.37516965535587576,-0.290717830170064,0.12138657868995782,0.2715151397486673,0.36670327275332976,-0.6483593809614049,0.17235684622124925
-1.6852093615788855,0.3338979180356596,-0.673019183264199,-0.7322302446592812,-1.6553060659264756,-1.1022887493280007,-0.9485994690921685,0.9493409350798828,-0.8004042202648443
-0.04297702990007399,0.3466369733037066,0.29297928562766007,0.10012922527940708,-0.2920576216295895,-0.2750519989162437,-0.3274842854429053,-0.3178006948838971,0.3682147790707983
-0.08736168751301496,-0.08012137817586162,0.10380458546967106,-0.1749112952220726,-1.353603541368968,-0.6443541196357779,-0.7841866263614811,1.0319806065992596,-0.9113903822129221
-1.7147991333208465,0.3211588627676126,-0.3832196425966413,-0.5404256711516704,-1.0072043465066447,-0.6295820348069966,-0.8572590009084533,1.1146202781186367,0.36168618130914665
-0.8419008669330093,-1.0419200509133952,0.36542917079454956,0.09289131684515751,-0.25853511890097747,-0.8216191375811545,-0.9851356563656547,1.5278186357155215,-1.8319226666058026
0.04579228532580794,0.2319854758912855,1.0859030288430611,1.1279122229428309,-0.07974843768171395,0.18288263077597913,0.7137970518514473,-1.3645698674626716,0.16582824845959762
-1.1969781278365363,0.07274728504070041,-0.6086192853380751,-0.7177544277907822,-1.0407268492352564,-0.9250237313826241,-1.0034037500023978,0.5361425774829981,-1.8906800464606672
-0.560798035384384,1.0090678472421408,1.1221279714265058,1.0844847723373343,-0.7390243246777488,-0.1568753202859926,0.11094996183892746,-0.3728938092301484,-1.3814494210518398
2.4869484540375546,1.5122605303299892,-0.33894471277243104,-0.1749112952220726,0.8253591359908085,2.7532253909839377,3.234793973721986,-1.3094767531164204,0.5967157007286055
